Timestamp,Raw_ADC,Impedance_Ohms,Adulteration_Type,Accuracy_Pct,Real_Time_pH,Safety_Score,Fat_Pct,Action_Directive,Countertop_Timer_Hrs,Fridge_Timer_Hrs
2026-09-02 16:42:53,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:53,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:53,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:54,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:54,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:54,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:54,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:55,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:55,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:55,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:55,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:55,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:56,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:56,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:57,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:57,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:57,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:58,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:58,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:58,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:59,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:59,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:59,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:42:59,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:00,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:00,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:00,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:00,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:01,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:01,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:01,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:02,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:02,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:02,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:03,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:03,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:03,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:04,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:04,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:04,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:04,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:05,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:05,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:05,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:06,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:06,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:06,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:07,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:07,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:07,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:07,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:08,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:08,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:08,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:09,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:09,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:09,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:09,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:10,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:10,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:11,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:11,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:11,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:11,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:12,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:12,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:12,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:13,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:13,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:13,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:14,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:14,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:14,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:14,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:15,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:15,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:16,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:16,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:16,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:16,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:17,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:17,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:17,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:17,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:18,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:18,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:18,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:18,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:19,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:19,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:19,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:20,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:20,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:20,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:21,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:21,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:21,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:21,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:21,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:22,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:22,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:22,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:23,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:23,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:23,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:23,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:24,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:24,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:24,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:25,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:25,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:25,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:25,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:26,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:26,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:26,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:26,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:27,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:27,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:27,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:27,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:28,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:28,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:28,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:29,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:29,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:29,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:29,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:30,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:30,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:30,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:31,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:31,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:31,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:31,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:32,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:32,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:32,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:32,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:33,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:33,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:33,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:34,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:34,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:35,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:35,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:35,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:35,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:36,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:36,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:36,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:36,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:36,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:37,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:37,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:37,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:37,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:37,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:38,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:38,102,149.0,ADULTERATED SALT,55.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:38,113,160.0,ADULTERATED UREA,60.0,7.45,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:38,113,160.0,ADULTERATED UREA,60.0,7.45,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:38,113,160.0,ADULTERATED UREA,60.0,7.45,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:39,123,170.0,ADULTERATED UREA,60.0,7.45,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:39,133,180.0,ADULTERATED UREA,60.0,7.45,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:39,164,210.0,ADULTERATED UREA,60.0,7.45,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:39,174,220.0,ADULTERATED UREA,60.0,7.45,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:39,184,229.0,SYNTHETIC MILK DETERGENT,80.0,8.9,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:39,205,250.0,SYNTHETIC MILK DETERGENT,80.0,8.9,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:40,215,260.0,SYNTHETIC MILK DETERGENT,80.0,8.9,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:40,246,290.0,SPOILED MILK SOUR,75.0,4.78,24,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:40,256,300.0,SPOILED MILK SOUR,75.0,4.84,25,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:40,276,319.0,SPOILED MILK SOUR,75.0,4.96,25,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:40,317,359.0,MASTITIS MILK,60.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:41,338,380.0,MASTITIS MILK,60.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:41,399,440.0,PURE MILK (UNADULTERATED),55.0,6.63,94,3.1,Safe for Consumption,2.0,72.0
2026-09-02 16:43:41,461,500.0,PURE MILK (UNADULTERATED),75.0,6.72,100,5.5,Safe for Consumption,5.0,144.0
2026-09-02 16:43:42,522,560.0,PURE MILK (UNADULTERATED),75.0,6.63,94,6.5,Safe for Consumption,2.0,72.0
2026-09-02 16:43:42,563,600.0,ADULTERATED STARCH,85.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:42,584,620.0,ADULTERATED STARCH,85.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:42,625,660.0,ADULTERATED STARCH,85.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:42,666,701.0,ADULTERATED STARCH,85.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:43,707,741.0,ADULTERATED STARCH,85.0,6.7,0,3.2,Discard Immediately,0.0,0.0
2026-09-02 16:43:43,748,781.0,ADULTERATED WATER,65.0,6.7,40,1.71,Discard Immediately,1.5,24.0
2026-09-02 16:43:43,778,810.0,ADULTERATED WATER,65.0,6.7,40,1.53,Discard Immediately,1.5,24.0
2026-09-02 16:43:43,809,840.0,ADULTERATED WATER,65.0,6.7,40,1.34,Discard Immediately,1.5,24.0
2026-09-02 16:43:44,840,871.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:44,870,900.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:44,891,920.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:44,942,970.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:44,973,1001.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:45,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:45,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:45,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:45,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:45,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:46,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:46,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:46,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:46,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:47,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:47,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:47,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:47,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:47,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:47,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:48,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:48,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:48,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:48,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:48,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:49,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:49,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:49,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:49,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:49,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:49,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:50,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:50,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:50,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:50,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:50,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:50,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:51,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:51,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:51,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:51,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:51,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
2026-09-02 16:43:51,1023,1050.0,ADULTERATED WATER,65.0,6.7,40,1.22,Discard Immediately,1.5,24.0
