Sample_ID,Milk_Status,Storage_Condition,Age_Hours,Temperature_C,Est_Fat_Percent,Predicted_pH,Frequency_Hz,Impedance_Ohms,Phase_Angle_Deg,Bio_Impedance_Ratio,Hrs_Until_Ruined_Without_Fridge,Hrs_Until_Ruined_With_Fridge
MAST_110,Mastitis_Milk,Refrigerated,51.2,4.6,3.63,7.18,10000,492.72,-17.35,0.8,0.0,0.0
MAST_110,Mastitis_Milk,Refrigerated,51.2,4.6,3.63,7.18,50000,449.17,-18.64,0.8,0.0,0.0
MAST_110,Mastitis_Milk,Refrigerated,51.2,4.6,3.63,7.18,100000,432.85,-20.73,0.8,0.0,0.0
MAST_111,Mastitis_Milk,Refrigerated,112.8,5.2,3.71,7.02,1000,526.01,-15.39,0.8,0.0,0.0
MAST_111,Mastitis_Milk,Refrigerated,112.8,5.2,3.71,7.02,5000,485.45,-16.35,0.8,0.0,0.0
MAST_111,Mastitis_Milk,Refrigerated,112.8,5.2,3.71,7.02,10000,469.09,-16.85,0.8,0.0,0.0
MAST_111,Mastitis_Milk,Refrigerated,112.8,5.2,3.71,7.02,50000,433.36,-19.72,0.8,0.0,0.0
MAST_111,Mastitis_Milk,Refrigerated,112.8,5.2,3.71,7.02,100000,419.36,-19.8,0.8,0.0,0.0
MAST_112,Mastitis_Milk,Room_Temp,2.6,25.8,3.94,6.94,1000,359.09,-14.4,0.8,0.0,0.0
MAST_112,Mastitis_Milk,Room_Temp,2.6,25.8,3.94,6.94,5000,330.11,-17.33,0.8,0.0,0.0
MAST_112,Mastitis_Milk,Room_Temp,2.6,25.8,3.94,6.94,10000,322.76,-16.77,0.8,0.0,0.0
MAST_112,Mastitis_Milk,Room_Temp,2.6,25.8,3.94,6.94,50000,295.32,-21.11,0.8,0.0,0.0
MAST_112,Mastitis_Milk,Room_Temp,2.6,25.8,3.94,6.94,100000,286.57,-19.14,0.8,0.0,0.0
MAST_113,Mastitis_Milk,Refrigerated,49.5,2.4,3.92,7.02,1000,549.23,-16.99,0.8,0.0,0.0
MAST_113,Mastitis_Milk,Refrigerated,49.5,2.4,3.92,7.02,5000,511.63,-16.91,0.8,0.0,0.0
MAST_113,Mastitis_Milk,Refrigerated,49.5,2.4,3.92,7.02,10000,495.03,-17.76,0.8,0.0,0.0
MAST_113,Mastitis_Milk,Refrigerated,49.5,2.4,3.92,7.02,50000,456.34,-20.57,0.8,0.0,0.0
MAST_113,Mastitis_Milk,Refrigerated,49.5,2.4,3.92,7.02,100000,443.39,-18.59,0.8,0.0,0.0
MAST_114,Mastitis_Milk,Refrigerated,68.2,4.5,2.59,7.08,1000,530.29,-14.46,0.8,0.0,0.0
MAST_114,Mastitis_Milk,Refrigerated,68.2,4.5,2.59,7.08,5000,494.15,-16.26,0.8,0.0,0.0
MAST_114,Mastitis_Milk,Refrigerated,68.2,4.5,2.59,7.08,10000,479.75,-17.37,0.8,0.0,0.0
MAST_114,Mastitis_Milk,Refrigerated,68.2,4.5,2.59,7.08,50000,442.15,-19.97,0.8,0.0,0.0
MAST_114,Mastitis_Milk,Refrigerated,68.2,4.5,2.59,7.08,100000,428.77,-20.63,0.8,0.0,0.0
MAST_115,Mastitis_Milk,Refrigerated,31.1,4.0,3.6,7.04,1000,520.4,-16.04,0.8,0.0,0.0
MAST_115,Mastitis_Milk,Refrigerated,31.1,4.0,3.6,7.04,5000,485.33,-17.41,0.8,0.0,0.0
MAST_115,Mastitis_Milk,Refrigerated,31.1,4.0,3.6,7.04,10000,468.53,-18.77,0.8,0.0,0.0
MAST_115,Mastitis_Milk,Refrigerated,31.1,4.0,3.6,7.04,50000,430.19,-18.51,0.8,0.0,0.0
MAST_115,Mastitis_Milk,Refrigerated,31.1,4.0,3.6,7.04,100000,416.82,-20.78,0.8,0.0,0.0
MAST_116,Mastitis_Milk,Room_Temp,1.8,26.4,3.65,6.96,1000,374.75,-14.46,0.8,0.0,0.0
MAST_116,Mastitis_Milk,Room_Temp,1.8,26.4,3.65,6.96,5000,349.3,-16.6,0.8,0.0,0.0
MAST_116,Mastitis_Milk,Room_Temp,1.8,26.4,3.65,6.96,10000,338.92,-18.91,0.8,0.0,0.0
MAST_116,Mastitis_Milk,Room_Temp,1.8,26.4,3.65,6.96,50000,311.98,-20.71,0.8,0.0,0.0
MAST_116,Mastitis_Milk,Room_Temp,1.8,26.4,3.65,6.96,100000,298.57,-20.11,0.8,0.0,0.0
MAST_117,Mastitis_Milk,Room_Temp,3.0,26.4,3.08,7.17,1000,385.37,-16.06,0.8,0.0,0.0
MAST_117,Mastitis_Milk,Room_Temp,3.0,26.4,3.08,7.17,5000,355.13,-15.81,0.8,0.0,0.0
MAST_117,Mastitis_Milk,Room_Temp,3.0,26.4,3.08,7.17,10000,345.25,-17.75,0.8,0.0,0.0
MAST_117,Mastitis_Milk,Room_Temp,3.0,26.4,3.08,7.17,50000,316.72,-18.44,0.8,0.0,0.0
MAST_117,Mastitis_Milk,Room_Temp,3.0,26.4,3.08,7.17,100000,310.74,-19.39,0.8,0.0,0.0
MAST_118,Mastitis_Milk,Room_Temp,4.1,24.4,3.85,7.17,1000,382.12,-16.48,0.8,0.0,0.0
MAST_118,Mastitis_Milk,Room_Temp,4.1,24.4,3.85,7.17,5000,357.44,-18.12,0.8,0.0,0.0
MAST_118,Mastitis_Milk,Room_Temp,4.1,24.4,3.85,7.17,10000,348.4,-18.6,0.8,0.0,0.0
MAST_118,Mastitis_Milk,Room_Temp,4.1,24.4,3.85,7.17,50000,319.09,-21.19,0.8,0.0,0.0
MAST_118,Mastitis_Milk,Room_Temp,4.1,24.4,3.85,7.17,100000,303.75,-20.21,0.8,0.0,0.0
MAST_119,Mastitis_Milk,Refrigerated,38.6,3.4,3.1,7.01,1000,616.42,-15.69,0.8,0.0,0.0
MAST_119,Mastitis_Milk,Refrigerated,38.6,3.4,3.1,7.01,5000,564.42,-17.33,0.8,0.0,0.0
MAST_119,Mastitis_Milk,Refrigerated,38.6,3.4,3.1,7.01,10000,548.66,-17.44,0.8,0.0,0.0
MAST_119,Mastitis_Milk,Refrigerated,38.6,3.4,3.1,7.01,50000,508.89,-19.19,0.8,0.0,0.0
MAST_119,Mastitis_Milk,Refrigerated,38.6,3.4,3.1,7.01,100000,490.45,-20.37,0.8,0.0,0.0
MAST_120,Mastitis_Milk,Refrigerated,18.0,3.3,3.75,6.95,1000,562.38,-15.85,0.8,0.0,0.0
MAST_120,Mastitis_Milk,Refrigerated,18.0,3.3,3.75,6.95,5000,525.19,-17.45,0.8,0.0,0.0
MAST_120,Mastitis_Milk,Refrigerated,18.0,3.3,3.75,6.95,10000,504.01,-16.31,0.8,0.0,0.0
MAST_120,Mastitis_Milk,Refrigerated,18.0,3.3,3.75,6.95,50000,461.96,-19.12,0.8,0.0,0.0
MAST_120,Mastitis_Milk,Refrigerated,18.0,3.3,3.75,6.95,100000,447.84,-21.4,0.8,0.0,0.0
MAST_121,Mastitis_Milk,Refrigerated,105.3,4.0,3.47,7.05,1000,512.29,-15.16,0.8,0.0,0.0
MAST_121,Mastitis_Milk,Refrigerated,105.3,4.0,3.47,7.05,5000,474.33,-16.72,0.8,0.0,0.0
MAST_121,Mastitis_Milk,Refrigerated,105.3,4.0,3.47,7.05,10000,456.67,-17.98,0.8,0.0,0.0
MAST_121,Mastitis_Milk,Refrigerated,105.3,4.0,3.47,7.05,50000,422.18,-19.01,0.8,0.0,0.0
MAST_121,Mastitis_Milk,Refrigerated,105.3,4.0,3.47,7.05,100000,406.32,-20.15,0.8,0.0,0.0
MAST_122,Mastitis_Milk,Room_Temp,0.9,24.8,2.72,7.06,1000,367.14,-16.28,0.8,0.0,0.0
MAST_122,Mastitis_Milk,Room_Temp,0.9,24.8,2.72,7.06,5000,341.74,-15.8,0.8,0.0,0.0
MAST_122,Mastitis_Milk,Room_Temp,0.9,24.8,2.72,7.06,10000,327.89,-18.09,0.8,0.0,0.0
MAST_122,Mastitis_Milk,Room_Temp,0.9,24.8,2.72,7.06,50000,301.47,-18.65,0.8,0.0,0.0
MAST_122,Mastitis_Milk,Room_Temp,0.9,24.8,2.72,7.06,100000,290.35,-19.3,0.8,0.0,0.0
MAST_123,Mastitis_Milk,Refrigerated,50.0,3.9,3.16,7.09,1000,547.19,-15.16,0.8,0.0,0.0
MAST_123,Mastitis_Milk,Refrigerated,50.0,3.9,3.16,7.09,5000,510.41,-16.63,0.8,0.0,0.0
MAST_123,Mastitis_Milk,Refrigerated,50.0,3.9,3.16,7.09,10000,492.46,-20.13,0.8,0.0,0.0
MAST_123,Mastitis_Milk,Refrigerated,50.0,3.9,3.16,7.09,50000,452.26,-18.5,0.8,0.0,0.0
MAST_123,Mastitis_Milk,Refrigerated,50.0,3.9,3.16,7.09,100000,438.78,-20.95,0.8,0.0,0.0
MAST_124,Mastitis_Milk,Refrigerated,75.1,5.7,3.18,6.93,1000,521.13,-15.83,0.8,0.0,0.0
MAST_124,Mastitis_Milk,Refrigerated,75.1,5.7,3.18,6.93,5000,487.3,-16.28,0.8,0.0,0.0
MAST_124,Mastitis_Milk,Refrigerated,75.1,5.7,3.18,6.93,10000,470.76,-19.35,0.8,0.0,0.0
MAST_124,Mastitis_Milk,Refrigerated,75.1,5.7,3.18,6.93,50000,432.55,-18.0,0.8,0.0,0.0
MAST_124,Mastitis_Milk,Refrigerated,75.1,5.7,3.18,6.93,100000,418.41,-21.16,0.8,0.0,0.0
MAST_125,Mastitis_Milk,Room_Temp,0.7,26.4,3.82,6.98,1000,390.82,-14.29,0.8,0.0,0.0
MAST_125,Mastitis_Milk,Room_Temp,0.7,26.4,3.82,6.98,5000,363.86,-16.5,0.8,0.0,0.0
MAST_125,Mastitis_Milk,Room_Temp,0.7,26.4,3.82,6.98,10000,356.49,-18.73,0.8,0.0,0.0
MAST_125,Mastitis_Milk,Room_Temp,0.7,26.4,3.82,6.98,50000,327.23,-19.43,0.8,0.0,0.0
MAST_125,Mastitis_Milk,Room_Temp,0.7,26.4,3.82,6.98,100000,312.94,-21.22,0.8,0.0,0.0
MAST_126,Mastitis_Milk,Refrigerated,102.0,4.8,3.46,7.01,1000,554.97,-14.03,0.8,0.0,0.0
MAST_126,Mastitis_Milk,Refrigerated,102.0,4.8,3.46,7.01,5000,519.31,-16.8,0.8,0.0,0.0
MAST_126,Mastitis_Milk,Refrigerated,102.0,4.8,3.46,7.01,10000,501.22,-18.02,0.8,0.0,0.0
MAST_126,Mastitis_Milk,Refrigerated,102.0,4.8,3.46,7.01,50000,463.94,-19.7,0.8,0.0,0.0
MAST_126,Mastitis_Milk,Refrigerated,102.0,4.8,3.46,7.01,100000,445.2,-20.04,0.8,0.0,0.0
MAST_127,Mastitis_Milk,Refrigerated,37.2,3.6,3.11,7.13,1000,529.89,-15.13,0.8,0.0,0.0
MAST_127,Mastitis_Milk,Refrigerated,37.2,3.6,3.11,7.13,5000,495.28,-14.81,0.8,0.0,0.0
MAST_127,Mastitis_Milk,Refrigerated,37.2,3.6,3.11,7.13,10000,477.45,-17.66,0.8,0.0,0.0
MAST_127,Mastitis_Milk,Refrigerated,37.2,3.6,3.11,7.13,50000,437.83,-20.69,0.8,0.0,0.0
MAST_127,Mastitis_Milk,Refrigerated,37.2,3.6,3.11,7.13,100000,420.57,-20.8,0.8,0.0,0.0
MAST_128,Mastitis_Milk,Room_Temp,2.9,24.6,3.22,7.13,1000,394.36,-14.4,0.8,0.0,0.0
MAST_128,Mastitis_Milk,Room_Temp,2.9,24.6,3.22,7.13,5000,363.19,-17.95,0.8,0.0,0.0
MAST_128,Mastitis_Milk,Room_Temp,2.9,24.6,3.22,7.13,10000,353.73,-17.36,0.8,0.0,0.0
MAST_128,Mastitis_Milk,Room_Temp,2.9,24.6,3.22,7.13,50000,325.08,-20.01,0.8,0.0,0.0
MAST_128,Mastitis_Milk,Room_Temp,2.9,24.6,3.22,7.13,100000,312.62,-19.66,0.8,0.0,0.0
MAST_129,Mastitis_Milk,Refrigerated,78.8,3.9,3.61,6.91,1000,536.63,-12.89,0.8,0.0,0.0
MAST_129,Mastitis_Milk,Refrigerated,78.8,3.9,3.61,6.91,5000,497.67,-15.84,0.8,0.0,0.0
MAST_129,Mastitis_Milk,Refrigerated,78.8,3.9,3.61,6.91,10000,478.56,-17.76,0.8,0.0,0.0
MAST_129,Mastitis_Milk,Refrigerated,78.8,3.9,3.61,6.91,50000,445.14,-18.93,0.8,0.0,0.0
MAST_129,Mastitis_Milk,Refrigerated,78.8,3.9,3.61,6.91,100000,427.45,-20.78,0.8,0.0,0.0
MAST_130,Mastitis_Milk,Refrigerated,23.5,4.7,2.61,7.12,1000,536.47,-14.53,0.8,0.0,0.0
MAST_130,Mastitis_Milk,Refrigerated,23.5,4.7,2.61,7.12,5000,500.09,-16.89,0.8,0.0,0.0
MAST_130,Mastitis_Milk,Refrigerated,23.5,4.7,2.61,7.12,10000,489.12,-19.26,0.8,0.0,0.0
MAST_130,Mastitis_Milk,Refrigerated,23.5,4.7,2.61,7.12,50000,447.9,-18.81,0.8,0.0,0.0
MAST_130,Mastitis_Milk,Refrigerated,23.5,4.7,2.61,7.12,100000,431.87,-19.41,0.8,0.0,0.0
MAST_131,Mastitis_Milk,Refrigerated,28.9,4.1,3.53,6.97,1000,542.28,-14.88,0.8,0.0,0.0
MAST_131,Mastitis_Milk,Refrigerated,28.9,4.1,3.53,6.97,5000,507.15,-17.95,0.8,0.0,0.0
MAST_131,Mastitis_Milk,Refrigerated,28.9,4.1,3.53,6.97,10000,487.85,-18.02,0.8,0.0,0.0
MAST_131,Mastitis_Milk,Refrigerated,28.9,4.1,3.53,6.97,50000,451.44,-18.47,0.8,0.0,0.0
MAST_131,Mastitis_Milk,Refrigerated,28.9,4.1,3.53,6.97,100000,431.42,-20.01,0.8,0.0,0.0
MAST_132,Mastitis_Milk,Refrigerated,51.4,4.4,3.23,7.16,1000,523.26,-15.8,0.8,0.0,0.0
MAST_132,Mastitis_Milk,Refrigerated,51.4,4.4,3.23,7.16,5000,486.88,-17.04,0.8,0.0,0.0
MAST_132,Mastitis_Milk,Refrigerated,51.4,4.4,3.23,7.16,10000,469.99,-16.32,0.8,0.0,0.0
MAST_132,Mastitis_Milk,Refrigerated,51.4,4.4,3.23,7.16,50000,430.62,-19.82,0.8,0.0,0.0
MAST_132,Mastitis_Milk,Refrigerated,51.4,4.4,3.23,7.16,100000,414.42,-19.87,0.8,0.0,0.0
MAST_133,Mastitis_Milk,Refrigerated,95.0,5.4,3.84,7.14,1000,516.2,-15.65,0.8,0.0,0.0
MAST_133,Mastitis_Milk,Refrigerated,95.0,5.4,3.84,7.14,5000,485.74,-16.07,0.8,0.0,0.0
MAST_133,Mastitis_Milk,Refrigerated,95.0,5.4,3.84,7.14,10000,468.7,-17.85,0.8,0.0,0.0
MAST_133,Mastitis_Milk,Refrigerated,95.0,5.4,3.84,7.14,50000,430.5,-18.72,0.8,0.0,0.0
MAST_133,Mastitis_Milk,Refrigerated,95.0,5.4,3.84,7.14,100000,417.15,-20.15,0.8,0.0,0.0
MAST_134,Mastitis_Milk,Refrigerated,55.3,2.7,3.49,7.08,1000,551.52,-14.79,0.8,0.0,0.0
MAST_134,Mastitis_Milk,Refrigerated,55.3,2.7,3.49,7.08,5000,513.59,-15.56,0.8,0.0,0.0
MAST_134,Mastitis_Milk,Refrigerated,55.3,2.7,3.49,7.08,10000,495.8,-17.62,0.8,0.0,0.0
MAST_134,Mastitis_Milk,Refrigerated,55.3,2.7,3.49,7.08,50000,458.9,-19.88,0.8,0.0,0.0
MAST_134,Mastitis_Milk,Refrigerated,55.3,2.7,3.49,7.08,100000,439.53,-18.6,0.8,0.0,0.0
MAST_135,Mastitis_Milk,Room_Temp,1.8,26.2,3.38,7.02,1000,370.77,-14.97,0.8,0.0,0.0
MAST_135,Mastitis_Milk,Room_Temp,1.8,26.2,3.38,7.02,5000,346.7,-15.88,0.8,0.0,0.0
MAST_135,Mastitis_Milk,Room_Temp,1.8,26.2,3.38,7.02,10000,331.84,-17.95,0.8,0.0,0.0
MAST_135,Mastitis_Milk,Room_Temp,1.8,26.2,3.38,7.02,50000,305.24,-20.71,0.8,0.0,0.0
MAST_135,Mastitis_Milk,Room_Temp,1.8,26.2,3.38,7.02,100000,297.48,-19.61,0.8,0.0,0.0
MAST_136,Mastitis_Milk,Room_Temp,1.0,24.1,3.03,7.14,1000,365.54,-15.43,0.8,0.0,0.0
MAST_136,Mastitis_Milk,Room_Temp,1.0,24.1,3.03,7.14,5000,339.56,-17.58,0.8,0.0,0.0
MAST_136,Mastitis_Milk,Room_Temp,1.0,24.1,3.03,7.14,10000,329.74,-16.53,0.8,0.0,0.0
MAST_136,Mastitis_Milk,Room_Temp,1.0,24.1,3.03,7.14,50000,309.1,-18.14,0.8,0.0,0.0
MAST_136,Mastitis_Milk,Room_Temp,1.0,24.1,3.03,7.14,100000,293.44,-21.41,0.8,0.0,0.0
MAST_137,Mastitis_Milk,Refrigerated,92.6,2.5,2.68,7.01,1000,564.86,-15.64,0.8,0.0,0.0
MAST_137,Mastitis_Milk,Refrigerated,92.6,2.5,2.68,7.01,5000,526.28,-17.02,0.8,0.0,0.0
MAST_137,Mastitis_Milk,Refrigerated,92.6,2.5,2.68,7.01,10000,513.04,-16.58,0.8,0.0,0.0
MAST_137,Mastitis_Milk,Refrigerated,92.6,2.5,2.68,7.01,50000,470.89,-17.39,0.8,0.0,0.0
MAST_137,Mastitis_Milk,Refrigerated,92.6,2.5,2.68,7.01,100000,453.01,-19.52,0.8,0.0,0.0
MAST_138,Mastitis_Milk,Refrigerated,49.3,5.6,3.44,7.19,1000,530.92,-13.72,0.8,0.0,0.0
MAST_138,Mastitis_Milk,Refrigerated,49.3,5.6,3.44,7.19,5000,491.0,-16.21,0.8,0.0,0.0
MAST_138,Mastitis_Milk,Refrigerated,49.3,5.6,3.44,7.19,10000,476.69,-18.46,0.8,0.0,0.0
MAST_138,Mastitis_Milk,Refrigerated,49.3,5.6,3.44,7.19,50000,445.18,-20.2,0.8,0.0,0.0
MAST_138,Mastitis_Milk,Refrigerated,49.3,5.6,3.44,7.19,100000,421.28,-19.04,0.8,0.0,0.0
MAST_139,Mastitis_Milk,Refrigerated,97.5,5.8,2.99,7.04,1000,516.77,-14.69,0.8,0.0,0.0
MAST_139,Mastitis_Milk,Refrigerated,97.5,5.8,2.99,7.04,5000,477.55,-16.76,0.8,0.0,0.0
MAST_139,Mastitis_Milk,Refrigerated,97.5,5.8,2.99,7.04,10000,465.62,-19.6,0.8,0.0,0.0
MAST_139,Mastitis_Milk,Refrigerated,97.5,5.8,2.99,7.04,50000,425.43,-19.58,0.8,0.0,0.0
MAST_139,Mastitis_Milk,Refrigerated,97.5,5.8,2.99,7.04,100000,412.5,-20.06,0.8,0.0,0.0
MAST_140,Mastitis_Milk,Refrigerated,30.4,5.9,2.9,7.18,1000,536.34,-14.86,0.8,0.0,0.0
MAST_140,Mastitis_Milk,Refrigerated,30.4,5.9,2.9,7.18,5000,501.56,-15.74,0.8,0.0,0.0
MAST_140,Mastitis_Milk,Refrigerated,30.4,5.9,2.9,7.18,10000,478.72,-19.3,0.8,0.0,0.0
MAST_140,Mastitis_Milk,Refrigerated,30.4,5.9,2.9,7.18,50000,445.37,-19.35,0.8,0.0,0.0
MAST_140,Mastitis_Milk,Refrigerated,30.4,5.9,2.9,7.18,100000,424.91,-21.9,0.8,0.0,0.0
MAST_141,Mastitis_Milk,Room_Temp,4.2,24.1,3.76,7.14,1000,386.92,-14.0,0.8,0.0,0.0
MAST_141,Mastitis_Milk,Room_Temp,4.2,24.1,3.76,7.14,5000,356.21,-17.15,0.8,0.0,0.0
MAST_141,Mastitis_Milk,Room_Temp,4.2,24.1,3.76,7.14,10000,343.55,-17.96,0.8,0.0,0.0
MAST_141,Mastitis_Milk,Room_Temp,4.2,24.1,3.76,7.14,50000,314.92,-20.46,0.8,0.0,0.0
MAST_141,Mastitis_Milk,Room_Temp,4.2,24.1,3.76,7.14,100000,307.9,-18.47,0.8,0.0,0.0
MAST_142,Mastitis_Milk,Refrigerated,80.9,3.7,2.59,7.08,1000,551.1,-13.32,0.8,0.0,0.0
MAST_142,Mastitis_Milk,Refrigerated,80.9,3.7,2.59,7.08,5000,514.02,-17.91,0.8,0.0,0.0
MAST_142,Mastitis_Milk,Refrigerated,80.9,3.7,2.59,7.08,10000,499.34,-16.88,0.8,0.0,0.0
MAST_142,Mastitis_Milk,Refrigerated,80.9,3.7,2.59,7.08,50000,459.06,-18.42,0.8,0.0,0.0
MAST_142,Mastitis_Milk,Refrigerated,80.9,3.7,2.59,7.08,100000,442.97,-19.49,0.8,0.0,0.0
MAST_143,Mastitis_Milk,Refrigerated,12.7,2.9,3.04,6.91,1000,543.32,-15.85,0.8,0.0,0.0
MAST_143,Mastitis_Milk,Refrigerated,12.7,2.9,3.04,6.91,5000,508.1,-17.37,0.8,0.0,0.0
MAST_143,Mastitis_Milk,Refrigerated,12.7,2.9,3.04,6.91,10000,488.98,-17.07,0.8,0.0,0.0
MAST_143,Mastitis_Milk,Refrigerated,12.7,2.9,3.04,6.91,50000,452.34,-20.14,0.8,0.0,0.0
MAST_143,Mastitis_Milk,Refrigerated,12.7,2.9,3.04,6.91,100000,436.84,-19.46,0.8,0.0,0.0
MAST_144,Mastitis_Milk,Room_Temp,2.6,24.8,2.77,7.02,1000,367.78,-13.3,0.8,0.0,0.0
MAST_144,Mastitis_Milk,Room_Temp,2.6,24.8,2.77,7.02,5000,347.88,-16.98,0.8,0.0,0.0
MAST_144,Mastitis_Milk,Room_Temp,2.6,24.8,2.77,7.02,10000,333.52,-17.3,0.8,0.0,0.0
MAST_144,Mastitis_Milk,Room_Temp,2.6,24.8,2.77,7.02,50000,311.23,-20.31,0.8,0.0,0.0
MAST_144,Mastitis_Milk,Room_Temp,2.6,24.8,2.77,7.02,100000,296.39,-18.75,0.8,0.0,0.0
MAST_145,Mastitis_Milk,Refrigerated,20.6,4.5,3.16,7.14,1000,527.42,-14.67,0.8,0.0,0.0
MAST_145,Mastitis_Milk,Refrigerated,20.6,4.5,3.16,7.14,5000,495.61,-16.85,0.8,0.0,0.0
MAST_145,Mastitis_Milk,Refrigerated,20.6,4.5,3.16,7.14,10000,475.94,-19.03,0.8,0.0,0.0
MAST_145,Mastitis_Milk,Refrigerated,20.6,4.5,3.16,7.14,50000,439.16,-18.58,0.8,0.0,0.0
MAST_145,Mastitis_Milk,Refrigerated,20.6,4.5,3.16,7.14,100000,422.85,-20.01,0.8,0.0,0.0
MAST_146,Mastitis_Milk,Refrigerated,40.6,5.7,3.98,7.0,1000,556.66,-14.63,0.8,0.0,0.0
MAST_146,Mastitis_Milk,Refrigerated,40.6,5.7,3.98,7.0,5000,515.53,-18.64,0.8,0.0,0.0
MAST_146,Mastitis_Milk,Refrigerated,40.6,5.7,3.98,7.0,10000,501.75,-19.39,0.8,0.0,0.0
MAST_146,Mastitis_Milk,Refrigerated,40.6,5.7,3.98,7.0,50000,460.77,-18.37,0.8,0.0,0.0
MAST_146,Mastitis_Milk,Refrigerated,40.6,5.7,3.98,7.0,100000,442.84,-20.46,0.8,0.0,0.0
MAST_147,Mastitis_Milk,Refrigerated,47.7,5.2,2.89,7.1,1000,500.39,-15.64,0.8,0.0,0.0
MAST_147,Mastitis_Milk,Refrigerated,47.7,5.2,2.89,7.1,5000,466.12,-17.06,0.8,0.0,0.0
MAST_147,Mastitis_Milk,Refrigerated,47.7,5.2,2.89,7.1,10000,453.13,-18.38,0.8,0.0,0.0
MAST_147,Mastitis_Milk,Refrigerated,47.7,5.2,2.89,7.1,50000,412.38,-20.6,0.8,0.0,0.0
MAST_147,Mastitis_Milk,Refrigerated,47.7,5.2,2.89,7.1,100000,402.75,-20.97,0.8,0.0,0.0
MAST_148,Mastitis_Milk,Room_Temp,2.1,23.1,3.1,6.97,1000,388.45,-15.78,0.8,0.0,0.0
MAST_148,Mastitis_Milk,Room_Temp,2.1,23.1,3.1,6.97,5000,366.62,-17.1,0.8,0.0,0.0
MAST_148,Mastitis_Milk,Room_Temp,2.1,23.1,3.1,6.97,10000,348.78,-18.6,0.8,0.0,0.0
MAST_148,Mastitis_Milk,Room_Temp,2.1,23.1,3.1,6.97,50000,324.31,-21.1,0.8,0.0,0.0
MAST_148,Mastitis_Milk,Room_Temp,2.1,23.1,3.1,6.97,100000,307.52,-20.03,0.8,0.0,0.0
MAST_149,Mastitis_Milk,Refrigerated,16.1,2.7,3.5,7.01,1000,561.59,-14.99,0.8,0.0,0.0
MAST_149,Mastitis_Milk,Refrigerated,16.1,2.7,3.5,7.01,5000,520.42,-17.63,0.8,0.0,0.0
MAST_149,Mastitis_Milk,Refrigerated,16.1,2.7,3.5,7.01,10000,500.82,-18.38,0.8,0.0,0.0
MAST_149,Mastitis_Milk,Refrigerated,16.1,2.7,3.5,7.01,50000,466.94,-19.63,0.8,0.0,0.0
MAST_149,Mastitis_Milk,Refrigerated,16.1,2.7,3.5,7.01,100000,449.96,-20.03,0.8,0.0,0.0
MAST_150,Mastitis_Milk,Room_Temp,3.4,25.0,3.28,7.05,1000,404.91,-14.49,0.8,0.0,0.0
MAST_150,Mastitis_Milk,Room_Temp,3.4,25.0,3.28,7.05,5000,376.9,-15.99,0.8,0.0,0.0
MAST_150,Mastitis_Milk,Room_Temp,3.4,25.0,3.28,7.05,10000,363.3,-15.4,0.8,0.0,0.0
MAST_150,Mastitis_Milk,Room_Temp,3.4,25.0,3.28,7.05,50000,334.85,-18.99,0.8,0.0,0.0
MAST_150,Mastitis_Milk,Room_Temp,3.4,25.0,3.28,7.05,100000,324.7,-20.32,0.8,0.0,0.0
MAST_151,Mastitis_Milk,Room_Temp,3.8,24.2,3.58,6.96,1000,368.71,-15.38,0.8,0.0,0.0
MAST_151,Mastitis_Milk,Room_Temp,3.8,24.2,3.58,6.96,5000,342.87,-16.35,0.8,0.0,0.0
MAST_151,Mastitis_Milk,Room_Temp,3.8,24.2,3.58,6.96,10000,331.24,-18.34,0.8,0.0,0.0
MAST_151,Mastitis_Milk,Room_Temp,3.8,24.2,3.58,6.96,50000,304.37,-20.66,0.8,0.0,0.0
MAST_151,Mastitis_Milk,Room_Temp,3.8,24.2,3.58,6.96,100000,296.34,-22.01,0.8,0.0,0.0
MAST_152,Mastitis_Milk,Refrigerated,29.7,5.0,3.96,6.96,1000,531.04,-15.29,0.8,0.0,0.0
MAST_152,Mastitis_Milk,Refrigerated,29.7,5.0,3.96,6.96,5000,494.99,-16.84,0.8,0.0,0.0
MAST_152,Mastitis_Milk,Refrigerated,29.7,5.0,3.96,6.96,10000,484.42,-16.22,0.8,0.0,0.0
MAST_152,Mastitis_Milk,Refrigerated,29.7,5.0,3.96,6.96,50000,442.32,-19.45,0.8,0.0,0.0
MAST_152,Mastitis_Milk,Refrigerated,29.7,5.0,3.96,6.96,100000,425.09,-21.04,0.8,0.0,0.0
MAST_153,Mastitis_Milk,Refrigerated,27.2,5.5,3.98,7.15,1000,526.34,-13.43,0.8,0.0,0.0
MAST_153,Mastitis_Milk,Refrigerated,27.2,5.5,3.98,7.15,5000,486.22,-16.42,0.8,0.0,0.0
MAST_153,Mastitis_Milk,Refrigerated,27.2,5.5,3.98,7.15,10000,473.2,-18.68,0.8,0.0,0.0
MAST_153,Mastitis_Milk,Refrigerated,27.2,5.5,3.98,7.15,50000,437.2,-19.51,0.8,0.0,0.0
MAST_153,Mastitis_Milk,Refrigerated,27.2,5.5,3.98,7.15,100000,423.26,-19.0,0.8,0.0,0.0
MAST_154,Mastitis_Milk,Refrigerated,58.7,3.1,2.95,7.16,1000,518.53,-13.96,0.8,0.0,0.0
